Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,Purchase Year,Purchase Month,Response Delay Hrs,Resolution Hrs
49,2,34,0,0,0,3,2.0,2021,7,16.953055555555554,-2.783333333333333
65,2,19,1,0,0,1,5.0,2020,6,22.82111111111111,-8.35
60,1,14,1,0,2,0,5.0,2021,5,4.5216666666666665,12.883333333333333
18,0,0,4,0,1,0,3.0,2020,6,19.225,-12.733333333333333
49,2,26,4,0,2,3,4.0,2020,7,16.261944444444445,-8.216666666666667
29,2,19,3,0,1,3,2.0,2021,10,7.245833333333334,-3.85
26,2,5,0,0,2,1,1.0,2020,6,6.430555555555555,9.066666666666666
27,1,40,1,0,2,3,4.0,2020,8,9.850833333333334,-4.75
49,0,28,4,0,2,3,4.0,2021,10,6.368333333333333,-1.2
66,2,9,4,0,3,1,4.0,2021,6,11.17,-0.7833333333333333
29,2,41,3,0,0,2,1.0,2021,1,16.470277777777778,5.366666666666666
63,1,23,1,0,3,0,5.0,2020,9,20.340555555555557,5.05
68,1,13,3,0,2,0,5.0,2021,7,21.026944444444446,-12.1
39,1,37,4,0,0,3,3.0,2020,11,9.011944444444444,-1.85
59,1,2,0,0,0,3,3.0,2021,3,10.099166666666667,4.233333333333333
33,1,2,3,0,2,2,2.0,2021,12,26.116666666666667,-21.216666666666665
39,2,7,1,0,1,0,2.0,2021,7,8.533888888888889,12.416666666666666
19,0,2,3,0,2,3,5.0,2020,4,22.3525,-7.366666666666666
43,1,37,4,0,2,2,5.0,2020,4,17.76972222222222,-2.5166666666666666
37,1,25,1,0,3,2,1.0,2021,11,20.65361111111111,1.3333333333333333
65,0,17,4,0,3,0,1.0,2020,8,21.188333333333333,-17.45
61,2,39,4,0,3,2,3.0,2020,11,11.588333333333333,7.45
55,1,17,2,0,1,3,5.0,2020,3,7.523888888888889,9.033333333333333
18,2,31,2,0,0,2,5.0,2021,3,13.874166666666667,-7.45
34,2,30,3,0,3,2,2.0,2020,12,24.357777777777777,-8.633333333333333
39,1,36,1,0,0,2,3.0,2021,10,23.274444444444445,-15.633333333333333
23,0,12,3,0,3,1,4.0,2020,2,16.793333333333333,3.2
48,2,34,4,0,3,0,2.0,2021,12,20.010555555555555,-6.933333333333334
51,1,2,3,0,0,0,4.0,2021,8,11.511388888888888,1.75
41,0,40,3,0,0,2,4.0,2021,5,18.345,-12.933333333333334
51,1,37,4,0,3,1,4.0,2020,12,20.995555555555555,-13.1
54,0,20,3,0,3,3,2.0,2020,1,25.029444444444444,-7.3
61,2,37,4,0,2,0,1.0,2021,10,9.029722222222222,13.233333333333333
52,1,23,2,0,3,1,3.0,2020,9,16.41611111111111,6.25
60,2,5,4,0,2,1,5.0,2021,9,13.233333333333333,2.2666666666666666
21,2,24,4,0,0,0,4.0,2021,1,22.7,-14.233333333333333
25,2,33,1,0,2,1,1.0,2021,4,2.9175,14.783333333333333
42,1,13,1,0,1,1,3.0,2020,5,10.835,13.033333333333333
67,2,9,1,0,2,1,3.0,2020,9,22.15222222222222,-2.966666666666667
62,1,22,4,0,2,2,4.0,2021,9,20.203333333333333,-16.4
33,2,18,1,0,0,1,2.0,2021,7,21.255277777777778,-6.45
60,1,41,4,0,2,3,5.0,2021,1,23.2075,-14.516666666666667
22,0,1,0,0,0,3,1.0,2020,9,8.759166666666667,7.9
53,0,38,3,0,3,1,4.0,2020,7,21.626944444444444,-2.2333333333333334
24,1,26,1,0,3,2,5.0,2020,12,12.293611111111112,-2.933333333333333
42,0,7,3,0,0,2,4.0,2020,1,11.962222222222222,-6.5
66,2,25,3,0,3,2,4.0,2020,8,10.579722222222221,0.5166666666666667
53,0,39,0,0,2,0,3.0,2020,7,18.23,-0.8666666666666667
22,1,34,4,0,1,2,3.0,2020,10,14.53138888888889,3.183333333333333
65,1,8,3,0,2,0,4.0,2020,5,7.733055555555556,19.15
27,2,9,4,0,1,1,1.0,2020,3,11.085277777777778,7.633333333333334
33,0,25,2,0,0,2,3.0,2021,5,26.770555555555557,-3.5
41,2,34,3,0,0,2,1.0,2021,11,21.571666666666665,-2.933333333333333
32,0,0,0,0,0,2,2.0,2021,7,12.807222222222222,-2.25
60,2,6,0,0,1,3,3.0,2021,12,7.408888888888889,-2.283333333333333
25,2,27,4,0,2,0,5.0,2021,5,20.579444444444444,-13.283333333333333
37,0,4,2,0,1,0,2.0,2021,7,10.964722222222223,-1.85
38,0,39,1,0,0,1,3.0,2020,6,20.465,2.3
57,0,27,1,0,3,2,3.0,2021,1,16.584444444444443,8.183333333333334
49,1,17,1,0,3,0,5.0,2020,3,9.401944444444444,9.916666666666666
21,0,22,1,0,3,3,5.0,2021,9,8.069444444444445,15.9
18,2,3,4,0,1,1,1.0,2020,10,20.653333333333332,-0.16666666666666666
24,1,8,3,0,2,1,2.0,2021,1,17.47138888888889,4.583333333333333
43,0,19,4,0,2,1,4.0,2021,4,25.80527777777778,-12.066666666666666
63,2,9,4,0,3,0,5.0,2021,1,19.47361111111111,7.216666666666667
39,0,34,4,0,1,3,5.0,2020,3,19.458333333333332,-2.2666666666666666
35,2,19,0,0,3,0,2.0,2021,12,25.04222222222222,-3.7666666666666666
27,2,35,4,0,3,1,3.0,2020,3,8.842777777777778,10.683333333333334
51,0,26,2,0,2,2,4.0,2020,5,14.49388888888889,1.8166666666666667
27,0,29,2,0,3,2,3.0,2020,5,17.611944444444443,-13.433333333333334
56,0,4,0,0,1,3,4.0,2021,6,9.995833333333334,12.433333333333334
49,1,25,2,0,2,0,4.0,2020,9,17.6475,1.3833333333333333
40,0,8,2,0,1,1,4.0,2021,10,7.8325,-0.55
63,0,11,3,0,0,0,1.0,2020,3,3.6494444444444443,18.516666666666666
39,0,35,2,0,0,2,2.0,2020,7,23.800833333333333,-3.35
60,0,33,0,0,2,3,2.0,2020,1,22.06888888888889,-1.0666666666666667
65,2,9,1,0,0,1,2.0,2020,4,13.169444444444444,4.266666666666667
26,0,5,2,0,1,0,4.0,2020,3,23.488055555555555,-11.4
45,2,17,3,0,1,0,3.0,2021,5,6.706111111111111,0.06666666666666667
24,2,23,4,0,3,2,3.0,2021,9,19.49,-6.216666666666667
35,2,4,3,0,2,2,1.0,2020,4,12.174722222222222,3.95
57,2,19,0,0,2,2,3.0,2021,2,10.875277777777777,2.2666666666666666
61,1,26,0,0,2,0,3.0,2021,9,13.06,4.116666666666666
55,1,20,0,0,0,0,3.0,2021,8,20.711388888888887,5.15
70,0,30,0,0,2,1,2.0,2020,6,2.946388888888889,15.75
38,2,21,0,0,2,0,5.0,2020,9,8.680833333333334,-0.6333333333333333
29,1,24,3,0,0,2,3.0,2021,5,14.415277777777778,11.483333333333333
48,0,18,4,0,3,3,4.0,2020,12,16.66583333333333,-8.266666666666667
63,0,35,4,0,3,3,1.0,2021,12,8.31638888888889,14.45
68,0,26,0,0,3,1,1.0,2020,10,5.416944444444445,4.15
48,2,21,1,0,2,2,4.0,2021,5,9.051111111111112,9.6
57,0,40,4,0,1,3,1.0,2020,6,18.06888888888889,-1.55
70,1,28,4,0,1,1,2.0,2020,6,24.705,1.6833333333333333
67,0,9,4,0,1,1,5.0,2020,12,17.88888888888889,-13.85
29,1,20,1,0,2,2,2.0,2020,2,12.42388888888889,-9.183333333333334
33,2,20,4,0,0,1,1.0,2021,1,21.99138888888889,-12.533333333333333
48,1,0,0,0,1,3,2.0,2021,8,25.927222222222223,-19.133333333333333
61,0,28,3,0,2,1,5.0,2020,7,18.828055555555554,-1.2833333333333334
46,1,33,4,0,3,1,2.0,2021,3,7.314444444444445,2.9833333333333334
38,0,32,2,0,1,2,2.0,2020,12,15.564722222222223,-7.633333333333334
39,2,5,3,0,0,3,3.0,2020,7,14.265555555555556,-9.233333333333333
67,1,33,0,0,3,0,1.0,2020,4,25.634444444444444,-16.5
39,0,11,1,0,2,1,1.0,2020,4,24.769166666666667,-12.716666666666667
58,0,18,3,0,0,2,2.0,2021,11,3.503888888888889,3.2666666666666666
19,2,3,1,0,2,1,4.0,2020,9,20.604444444444443,3.85
69,0,30,0,0,0,2,1.0,2020,12,20.688333333333333,-11.883333333333333
22,1,22,3,0,3,3,4.0,2021,6,11.921944444444444,-6.95
45,0,20,4,0,1,0,2.0,2021,11,8.489166666666666,-1.2333333333333334
45,2,27,0,0,1,1,3.0,2021,12,16.10638888888889,-5.25
54,1,19,3,0,1,1,4.0,2021,6,3.825,11.4
31,1,1,0,0,1,2,3.0,2020,6,21.575277777777778,-12.066666666666666
38,1,38,1,0,3,2,4.0,2021,2,24.142222222222223,-13.966666666666667
47,0,2,2,0,0,3,1.0,2020,10,23.395833333333332,-1.2333333333333334
45,1,21,0,0,3,2,2.0,2020,12,17.963055555555556,5.683333333333334
43,0,12,1,0,3,0,1.0,2021,11,23.648611111111112,-19.066666666666666
65,1,17,3,0,1,2,1.0,2021,7,3.982222222222222,12.983333333333333
23,2,34,1,0,1,0,4.0,2021,1,4.866944444444444,21.5
65,2,22,1,0,3,1,2.0,2021,4,17.5175,6.4
35,0,12,2,0,1,2,2.0,2020,2,14.418055555555556,-10.65
52,1,8,0,0,3,3,5.0,2021,6,10.869722222222222,3.7666666666666666
20,1,21,1,0,1,3,2.0,2020,6,22.354444444444443,-18.3
63,1,22,4,0,1,2,3.0,2020,2,18.923333333333332,4.766666666666667
36,0,18,3,0,3,0,2.0,2020,12,4.16,1.0833333333333333
33,0,40,1,0,0,0,3.0,2020,4,13.027222222222223,-2.05
37,0,8,2,0,3,0,5.0,2020,8,13.461666666666666,-8.666666666666666
52,2,28,0,0,1,0,5.0,2021,8,26.679166666666667,-19.75
52,2,34,0,0,0,3,3.0,2020,7,16.863055555555555,-0.43333333333333335
35,0,41,3,0,1,0,4.0,2020,6,7.085,18.483333333333334
61,2,0,4,0,2,3,3.0,2021,3,4.568611111111111,21.033333333333335
45,1,33,2,0,3,0,5.0,2021,9,13.035833333333333,1.8
25,1,34,0,0,0,1,2.0,2021,8,24.05527777777778,2.2333333333333334
50,2,3,3,0,1,0,3.0,2020,8,9.573333333333334,-2.6
33,1,40,4,0,1,0,1.0,2021,9,5.024166666666667,1.55
24,0,33,4,0,0,2,5.0,2021,11,6.2588888888888885,-1.8833333333333333
24,2,38,0,0,1,1,2.0,2021,12,22.6425,-18.1
38,0,23,0,0,2,2,4.0,2020,7,15.74388888888889,9.1
50,2,40,2,0,3,3,4.0,2021,11,13.37861111111111,3.2666666666666666
65,2,14,3,0,2,1,4.0,2021,10,19.262777777777778,-10.75
53,1,16,2,0,3,2,1.0,2020,6,20.78,-15.316666666666666
69,1,5,0,0,3,0,1.0,2021,5,4.450277777777778,1.8
48,0,25,1,0,3,2,3.0,2021,6,23.28388888888889,0.55
48,1,36,2,0,1,3,3.0,2020,3,14.0175,6.183333333333334
66,2,19,1,0,3,1,4.0,2020,10,4.684722222222222,12.666666666666666
23,1,24,4,0,3,0,2.0,2020,9,22.669166666666666,-13.516666666666667
69,0,1,4,0,0,0,4.0,2021,11,21.60361111111111,0.18333333333333332
62,0,26,3,0,1,0,2.0,2021,9,15.254444444444445,8.716666666666667
68,0,24,1,0,0,2,1.0,2020,2,16.273333333333333,5.233333333333333
18,1,6,2,0,2,3,3.0,2020,4,5.390555555555555,18.2
68,2,30,1,0,1,3,5.0,2020,2,24.42527777777778,-19.65
21,0,26,0,0,0,0,4.0,2020,6,18.6425,6.5
58,1,0,3,0,3,0,5.0,2021,3,4.093333333333334,11.216666666666667
44,2,30,3,0,1,0,3.0,2021,11,18.628611111111113,-6.916666666666667
29,1,33,2,0,0,2,3.0,2021,4,22.7125,-10.783333333333333
29,1,17,3,0,3,1,1.0,2020,12,14.51361111111111,-8.35
38,0,37,2,0,3,0,5.0,2021,1,12.164444444444445,1.95
66,1,29,4,0,3,1,4.0,2020,12,17.898333333333333,0.6
69,1,4,4,0,0,3,3.0,2021,10,23.684722222222224,-9.966666666666667
67,2,3,2,0,0,0,1.0,2021,9,7.370833333333334,2.0833333333333335
65,0,23,2,0,2,0,3.0,2020,11,25.704166666666666,0.5
39,2,32,1,0,0,1,5.0,2020,12,12.221666666666666,13.2
52,2,22,1,0,2,1,3.0,2020,11,6.239722222222222,17.566666666666666
44,2,15,2,0,2,1,1.0,2020,11,23.907222222222224,-6.45
51,2,32,2,0,2,0,1.0,2020,4,23.774444444444445,-0.8
30,1,11,2,0,2,3,5.0,2021,6,5.775277777777778,4.25
24,2,10,4,0,2,1,3.0,2020,8,20.85861111111111,5.366666666666666
18,1,35,0,0,2,3,3.0,2020,1,18.278055555555557,-10.833333333333334
50,1,38,2,0,1,3,2.0,2020,8,25.661944444444444,-12.916666666666666
37,0,37,2,0,2,1,3.0,2021,2,15.579444444444444,2.1166666666666667
33,2,21,2,0,3,3,4.0,2020,9,15.996666666666666,-2.966666666666667
20,2,12,4,0,3,2,3.0,2021,5,13.380555555555556,-4.7
30,0,41,3,0,0,2,4.0,2020,12,23.949166666666667,-14.333333333333334
48,2,0,0,0,3,3,4.0,2020,7,22.349444444444444,1.7
47,0,9,0,0,1,1,2.0,2020,1,4.333055555555555,-1.2833333333333334
18,2,34,0,0,2,3,3.0,2021,12,16.700555555555557,4.783333333333333
49,0,33,1,0,0,3,5.0,2021,4,13.218333333333334,1.05
63,2,24,2,0,0,2,5.0,2020,8,15.635277777777778,4.466666666666667
40,2,20,2,0,3,1,2.0,2020,4,3.94,11.8
58,2,8,0,0,0,1,2.0,2021,8,7.457222222222223,3.1333333333333333
39,1,7,1,0,3,1,3.0,2020,7,12.075277777777778,-8.75
46,2,7,0,0,0,2,1.0,2021,7,13.2775,-9.65
45,1,1,3,0,0,3,2.0,2020,9,26.97833333333333,-19.783333333333335
44,0,7,1,0,3,2,3.0,2020,6,20.945555555555554,-4.7
26,0,3,1,0,1,3,3.0,2021,10,7.6125,3.65
34,0,4,4,0,0,0,5.0,2020,4,23.912777777777777,-6.483333333333333
39,0,16,0,0,3,2,1.0,2020,1,8.564166666666667,2.45
32,0,21,4,0,2,1,4.0,2021,2,19.71527777777778,-7.65
48,1,23,0,0,2,0,2.0,2021,1,12.265555555555556,14.35
33,1,14,3,0,2,2,5.0,2021,12,13.750277777777777,13.1
23,0,39,1,0,0,1,2.0,2020,2,8.001388888888888,2.683333333333333
69,0,16,3,0,2,2,5.0,2020,10,16.185,-7.716666666666667
43,0,32,3,0,0,1,4.0,2021,4,18.502222222222223,-10.05
21,2,12,2,0,0,3,3.0,2020,3,12.553333333333333,-8.966666666666667
59,0,10,1,0,3,1,2.0,2020,7,8.586666666666666,8.683333333333334
50,2,31,3,0,2,0,1.0,2021,8,16.587222222222223,-8.116666666666667
68,0,13,1,0,0,1,2.0,2021,7,19.57138888888889,6.016666666666667
67,1,34,3,0,1,2,1.0,2021,5,21.95861111111111,2.283333333333333
29,1,25,1,0,1,1,2.0,2020,2,11.443333333333333,2.183333333333333
29,1,5,2,0,3,0,3.0,2021,8,17.745,-9.35
41,0,40,4,0,3,2,5.0,2021,3,4.328888888888889,-0.6333333333333333
36,0,26,0,0,3,2,2.0,2021,11,15.029722222222222,10.133333333333333
60,0,34,3,0,0,2,3.0,2020,9,8.38111111111111,7.166666666666667
24,2,1,3,0,3,1,3.0,2021,4,14.098333333333333,12.9
63,0,18,0,0,2,0,2.0,2021,5,15.1325,4.216666666666667
70,1,30,0,0,0,0,3.0,2020,1,9.499722222222223,8.366666666666667
50,0,16,4,0,0,1,4.0,2020,2,25.734166666666667,-14.666666666666666
69,0,37,3,0,1,0,1.0,2021,9,25.58416666666667,0.7666666666666667
43,0,5,3,0,2,0,1.0,2020,4,22.36916666666667,-6.983333333333333
48,2,35,0,0,1,3,3.0,2020,2,14.536111111111111,-0.8666666666666667
37,2,39,1,0,3,0,2.0,2021,12,21.305555555555557,0.016666666666666666
34,2,22,0,0,2,0,5.0,2021,6,3.0894444444444447,17.883333333333333
62,0,24,3,0,0,2,3.0,2020,3,16.307222222222222,-8.45
61,2,41,0,0,1,0,5.0,2020,6,15.0075,-8.183333333333334
54,2,11,0,0,1,1,1.0,2021,2,16.324444444444445,-7.283333333333333
57,0,15,4,0,1,3,3.0,2021,8,11.811944444444444,-5.216666666666667
54,1,33,2,0,3,1,3.0,2021,10,20.545833333333334,-12.933333333333334
